date,product_code,customer_code,sold_quantity
01-03-2024,BADMD11DA6,70002017,2
01-03-2024,BADMDA1B05,70002017,3
01-03-2024,BADM376040,70002017,7
01-03-2024,BADM03A202,70002017,7
01-03-2024,BADME151E6,70002017,3
01-03-2024,BADMDA5EC8,70002017,3
01-03-2024,BADM48A260,70002017,10
01-03-2024,BADM8FFE12,70002017,2
01-03-2024,BADM1B8332,70002017,10
01-03-2024,BADM7E90FB,70002017,9
01-03-2024,BASK7F5383,70002017,5
01-03-2024,BASKEE612D,70002017,2
01-03-2024,BASK4C69DF,70002017,11
01-03-2024,BASK9E4294,70002017,11
01-03-2024,BASKEE32E4,70002017,4
01-03-2024,BASKE57A19,70002017,12
01-03-2024,BASK728A58,70002017,6
01-03-2024,BASKED86BF,70002017,8
01-03-2024,BASK32528E,70002017,12
01-03-2024,CAMP24F868,70002017,4
01-03-2024,CAMPA3B110,70002017,8
01-03-2024,CAMPEE1159,70002017,3
01-03-2024,CAMP7A5E65,70002017,8
01-03-2024,CAMP69AF0F,70002017,4
01-03-2024,CAMP10C410,70002017,10
01-03-2024,CAMPECAADE,70002017,8
01-03-2024,CAMPF24336,70002017,12
01-03-2024,CAMPE624C8,70002017,7
01-03-2024,CAMP11E3FA,70002017,2
01-03-2024,CAMPCB6B05,70002017,10
01-03-2024,CAMPDFA679,70002017,5
01-03-2024,CAMP4005E6,70002017,2
01-03-2024,CRIC6888B0,70002017,1
01-03-2024,CRICE4E9A2,70002017,2
01-03-2024,CRIC670481,70002017,2
01-03-2024,CRICCCD675,70002017,1
01-03-2024,CRIC05FECB,70002017,1
01-03-2024,CRIC681856,70002017,1
01-03-2024,CRICBBFD56,70002017,3
01-03-2024,CRIC57FB52,70002017,3
01-03-2024,CRIC294CD6,70002017,2
01-03-2024,CRIC892BAA,70002017,2
01-03-2024,CRIC2AE4DF,70002017,3
01-03-2024,CRICC0D928,70002017,2
01-03-2024,CRIC1FC74E,70002017,57
01-03-2024,CRIC905F1B,70002017,22
01-03-2024,CRIC35B3C7,70002017,46
01-03-2024,CRIC462BA5,70002017,54
01-03-2024,CRICBDB8DA,70002017,8
01-03-2024,CRIC1BA87E,70002017,30
01-03-2024,CRIC7633A6,70002017,43
01-03-2024,CRIC8B52CE,70002017,64
01-03-2024,CRIC538334,70002017,22
01-03-2024,CRIC385D92,70002017,72
01-03-2024,CRICF950D4,70002017,39
01-03-2024,CRIC16E55F,70002017,66
01-03-2024,CRIC02DA3C,70002017,22
01-03-2024,CRIC98DB22,70002017,57
01-03-2024,CRICCE879E,70002017,13
01-03-2024,CRIC372046,70002017,27
01-03-2024,CRICF6D4C2,70002017,49
01-03-2024,CRIC7270D1,70002017,10
01-03-2024,CRIC64B186,70002017,44
01-03-2024,CRIC2841E6,70002017,53
01-03-2024,CRIC2101AF,70002017,49
01-03-2024,CRICDB62E7,70002017,33
01-03-2024,CRICA7A3B4,70002017,14
01-03-2024,CRICD69383,70002017,51
01-03-2024,FISH731A02,70002017,52
01-03-2024,FISH8CF49F,70002017,56
01-03-2024,FISH6AC780,70002017,38
01-03-2024,FISHC4F1E3,70002017,27
01-03-2024,FISH9C6E1A,70002017,10
01-03-2024,FISH9DCA51,70002017,29
01-03-2024,FISHA6E17F,70002017,15
01-03-2024,FOOTDA10C6,70002017,53
01-03-2024,FOOT8B25BD,70002017,35
01-03-2024,FOOTBCD3A9,70002017,10
01-03-2024,FOOTC865F3,70002017,50
01-03-2024,FOOT9DB3E4,70002017,44
01-03-2024,FOOTB533BF,70002017,40
01-03-2024,FOOT80D996,70002017,18
01-03-2024,FOOT0CD3DE,70002017,27
01-03-2024,FOOT528FB5,70002017,7
01-03-2024,FOOT86D9A9,70002017,16
01-03-2024,FOOT0E544D,70002017,34
01-03-2024,FOOTF63A17,70002017,16
01-03-2024,FOOT93E2C6,70002017,32
01-03-2024,FOOT2BAAAD,70002017,55
01-03-2024,FOOT9B3291,70002017,53
01-03-2024,FOOT7DA9E9,70002017,11
01-03-2024,FOOT6681B1,70002017,22
01-03-2024,FOOT2271DD,70002017,23
01-03-2024,FOOT614FC7,70002017,31
01-03-2024,FOOT41CE85,70002017,24
01-03-2024,FOOTC136F5,70002017,24
01-03-2024,FOOT424157,70002017,1
01-03-2024,FOOTAB35F3,70002017,1
01-03-2024,FOOT489639,70002017,1
01-03-2024,HIKD0476A,70002017,2
01-03-2024,HIKD8EC67,70002017,2
01-03-2024,HIK5BEC68,70002017,2
01-03-2024,HIK8D130E,70002017,2
01-03-2024,HIK551B1C,70002017,2
01-03-2024,HIKC3460C,70002017,2
01-03-2024,HIKF7229D,70002017,2
01-03-2024,HIK070F0B,70002017,1
01-03-2024,HIKCAC6DD,70002017,1
01-03-2024,HIK77A350,70002017,2
01-03-2024,HIK1EDFAB,70002017,1
01-03-2024,HIK36B5E7,70002017,2
01-03-2024,HIK3D8B94,70002017,1
01-03-2024,HIKBE06F0,70002017,2
01-03-2024,HIKD4C3B1,70002017,2
01-03-2024,HIK477AAF,70002017,2
01-03-2024,HIK3DF988,70002017,1
01-03-2024,HIKD36FFD,70002017,1
01-03-2024,HIKFE5678,70002017,1
01-03-2024,HIKF1C8B8,70002017,2
01-03-2024,HIKC8C113,70002017,2
01-03-2024,HIK122A22,70002017,1
01-03-2024,HIKAD4D17,70002017,2
01-03-2024,HORSE77A541,70002017,1
01-03-2024,HORSE2EEE60,70002017,1
01-03-2024,HORSE3B12B0,70002017,2
01-03-2024,HORSEB0E845,70002017,1
01-03-2024,HORSE63358C,70002017,1
01-03-2024,HORSEE8A02C,70002017,2
01-03-2024,HORSE32EC33,70002017,1
01-03-2024,RUND03BFE,70002017,1
01-03-2024,RUND9B589,70002017,1
01-03-2024,RUN6DCFAC,70002017,2
01-03-2024,RUN4820EF,70002017,2
01-03-2024,RUN10A073,70002017,1
01-03-2024,RUNB90BB2,70002017,1
01-03-2024,RUN51B03C,70002017,1
01-03-2024,RUN1D0017,70002017,1
01-03-2024,RUN192A50,70002017,1
01-03-2024,RUNEBBF53,70002017,1
01-03-2024,RUN907813,70002017,1
01-03-2024,SKAT751A86,70002017,2
01-03-2024,SKATCB097A,70002017,1
01-03-2024,SKAT8A94D3,70002017,1
01-03-2024,SKATC23D72,70002017,1
01-03-2024,SQUA4C7DCE,70002017,1
01-03-2024,VOLLD0506F,70002017,21
01-03-2024,VOLLC5F036,70002017,58
01-03-2024,VOLLA6AAB1,70002017,25
01-03-2024,VOLLF5D4E6,70002017,30
01-03-2024,VOLLEEC6A4,70002017,42
01-03-2024,VOLL56AE91,70002017,14
01-03-2024,VOLLDDFCD0,70002017,66
01-03-2024,VOLL4B8018,70002017,66
01-03-2024,WLFT9CBF85,70002017,81
01-03-2024,WLFTB0B8BE,70002017,59
01-03-2024,WLFTB7DF2B,70002017,27
01-03-2024,WLFT52B261,70002017,77
01-03-2024,YOGA19401E,70002017,27
01-03-2024,YOGACE3F89,70002017,46
01-03-2024,YOGA4680D3,70002017,59
01-03-2024,YOGA1B22A2,70002017,42
01-03-2024,YOGA6FA844,70002017,47
01-03-2024,YOGAA7E602,70002017,75
01-03-2024,ARCHDDE20D,90002001,17
01-03-2024,ARCH158F41,90002001,7
01-03-2024,ARCHAFF0E4,90002001,9
01-03-2024,ARCH6B94F7,90002001,5
01-03-2024,ARCH5D1FE7,90002001,16
01-03-2024,ARCH7B49A9,90002001,4
01-03-2024,ARCH497D34,90002001,10
01-03-2024,ARCHE71D79,90002001,2
01-03-2024,BADM88C384,90002001,9
01-03-2024,BADMA5EBA3,90002001,8
01-03-2024,BADM4BAB38,90002001,8
01-03-2024,BADMDC6AB1,90002001,3
01-03-2024,BADM50C510,90002001,2
01-03-2024,BADM2459FB,90002001,5
01-03-2024,BADM9DDCED,90002001,6
01-03-2024,BADMD11DA6,90002001,12
01-03-2024,BADMDA1B05,90002001,4
01-03-2024,BADM376040,90002001,11
01-03-2024,BADM03A202,90002001,6
01-03-2024,BADME151E6,90002001,12
01-03-2024,BADMDA5EC8,90002001,9
01-03-2024,BADM48A260,90002001,12
01-03-2024,BADM8FFE12,90002001,7
01-03-2024,BADM1B8332,90002001,3
01-03-2024,BADM7E90FB,90002001,6
01-03-2024,BASK7F5383,90002001,7
01-03-2024,BASKEE612D,90002001,2
01-03-2024,BASK4C69DF,90002001,4
01-03-2024,BASK9E4294,90002001,4
01-03-2024,BASKEE32E4,90002001,9
01-03-2024,BASKE57A19,90002001,11
01-03-2024,BASK728A58,90002001,6
01-03-2024,BASKED86BF,90002001,6
01-03-2024,BASK32528E,90002001,9
01-03-2024,CAMP24F868,90002001,2
01-03-2024,CAMPA3B110,90002001,6
01-03-2024,CAMPEE1159,90002001,11
01-03-2024,CAMP7A5E65,90002001,8
01-03-2024,CAMP69AF0F,90002001,5
01-03-2024,CAMP10C410,90002001,2
01-03-2024,CAMPECAADE,90002001,5
01-03-2024,CAMPF24336,90002001,2
01-03-2024,CAMPE624C8,90002001,4
01-03-2024,CAMP11E3FA,90002001,12
01-03-2024,CAMPCB6B05,90002001,10
01-03-2024,CAMPDFA679,90002001,4
01-03-2024,CAMP4005E6,90002001,5
01-03-2024,CRIC6888B0,90002001,2
01-03-2024,CRICE4E9A2,90002001,1
01-03-2024,CRIC670481,90002001,2
01-03-2024,CRICCCD675,90002001,3
01-03-2024,CRIC05FECB,90002001,2
01-03-2024,CRIC681856,90002001,1
01-03-2024,CRICBBFD56,90002001,2
01-03-2024,CRIC294CD6,90002001,2
01-03-2024,CRIC892BAA,90002001,3
01-03-2024,CRIC2AE4DF,90002001,3
01-03-2024,CRICC0D928,90002001,4
01-03-2024,CRIC1FC74E,90002001,48
01-03-2024,CRIC905F1B,90002001,61
01-03-2024,CRIC35B3C7,90002001,45
01-03-2024,CRIC462BA5,90002001,68
01-03-2024,CRICBDB8DA,90002001,64
01-03-2024,CRIC1BA87E,90002001,25
01-03-2024,CRIC7633A6,90002001,18
01-03-2024,CRIC8B52CE,90002001,64
01-03-2024,CRIC538334,90002001,64
01-03-2024,CRIC385D92,90002001,30
01-03-2024,CRICF950D4,90002001,29
01-03-2024,CRIC16E55F,90002001,19
01-03-2024,CRIC02DA3C,90002001,44
01-03-2024,CRIC98DB22,90002001,41
01-03-2024,CRICCE879E,90002001,51
01-03-2024,CRIC372046,90002001,68
01-03-2024,CRICF6D4C2,90002001,44
01-03-2024,CRIC7270D1,90002001,11
01-03-2024,CRIC64B186,90002001,47
01-03-2024,CRIC2841E6,90002001,71
01-03-2024,CRIC2101AF,90002001,8
01-03-2024,CRICDB62E7,90002001,31
01-03-2024,CRICA7A3B4,90002001,57
01-03-2024,CRICD69383,90002001,40
01-03-2024,FISH731A02,90002001,40
01-03-2024,FISH8CF49F,90002001,33
01-03-2024,FISH6AC780,90002001,35
01-03-2024,FISHC4F1E3,90002001,15
01-03-2024,FISH9C6E1A,90002001,45
01-03-2024,FISH9DCA51,90002001,31
01-03-2024,FISHA6E17F,90002001,7
01-03-2024,FOOTDA10C6,90002001,33
01-03-2024,FOOT8B25BD,90002001,14
01-03-2024,FOOTBCD3A9,90002001,24
01-03-2024,FOOTC865F3,90002001,47
01-03-2024,FOOT9DB3E4,90002001,15
01-03-2024,FOOTB533BF,90002001,10
01-03-2024,FOOT80D996,90002001,57
01-03-2024,FOOT0CD3DE,90002001,13
01-03-2024,FOOT528FB5,90002001,25
01-03-2024,FOOT86D9A9,90002001,37
01-03-2024,FOOT0E544D,90002001,15
01-03-2024,FOOTF63A17,90002001,20
01-03-2024,FOOT93E2C6,90002001,18
01-03-2024,FOOT2BAAAD,90002001,16
01-03-2024,FOOT9B3291,90002001,31
01-03-2024,FOOT7DA9E9,90002001,40
01-03-2024,FOOT6681B1,90002001,47
01-03-2024,FOOT2271DD,90002001,23
01-03-2024,FOOT614FC7,90002001,36
01-03-2024,FOOT41CE85,90002001,26
01-03-2024,FOOTC136F5,90002001,10
01-03-2024,HNDL9B1B7D,90002001,1
01-03-2024,HIKAED3D8,90002001,2
01-03-2024,HIKD8EC67,90002001,1
01-03-2024,HIK5BEC68,90002001,1
01-03-2024,HIK551B1C,90002001,2
01-03-2024,HIKC3460C,90002001,1
01-03-2024,HIKF7229D,90002001,2
01-03-2024,HIK070F0B,90002001,2
01-03-2024,HIKCAC6DD,90002001,1
01-03-2024,HIK77A350,90002001,2
01-03-2024,HIK1EDFAB,90002001,1
01-03-2024,HIK3D8B94,90002001,2
01-03-2024,HIKBE06F0,90002001,2
01-03-2024,HIK477AAF,90002001,1
01-03-2024,HIK3DF988,90002001,1
01-03-2024,HIKD36FFD,90002001,1
01-03-2024,HIKFE5678,90002001,1
01-03-2024,HIKF1C8B8,90002001,2
01-03-2024,HIKC8C113,90002001,1
01-03-2024,HIK122A22,90002001,1
01-03-2024,HIKAD4D17,90002001,1
01-03-2024,HORSE77A541,90002001,2
01-03-2024,HORSE2EEE60,90002001,1
01-03-2024,HORSE3B12B0,90002001,1
01-03-2024,HORSEAE5456,90002001,1
01-03-2024,HORSEB0E845,90002001,1
01-03-2024,HORSE63358C,90002001,1
01-03-2024,HORSEEB0E93,90002001,2
01-03-2024,HORSEE8A02C,90002001,2
01-03-2024,HORSE32EC33,90002001,1
01-03-2024,RUND03BFE,90002001,2
01-03-2024,RUN1AB696,90002001,2
01-03-2024,RUN4820EF,90002001,1
01-03-2024,RUN10A073,90002001,1
01-03-2024,RUNB90BB2,90002001,1
01-03-2024,RUN51B03C,90002001,1
01-03-2024,RUN1D0017,90002001,1
01-03-2024,RUN192A50,90002001,1
01-03-2024,RUN5C06BF,90002001,1
01-03-2024,RUNEBBF53,90002001,1
01-03-2024,SKATCB097A,90002001,1
01-03-2024,SKAT407D01,90002001,1
01-03-2024,SKAT47003B,90002001,1
01-03-2024,SKAT24B8F2,90002001,1
01-03-2024,SKAT8A94D3,90002001,1
01-03-2024,SKATC23D72,90002001,2
01-03-2024,SKATDA2B42,90002001,1
01-03-2024,SQUA4C7DCE,90002001,1
01-03-2024,SQUA99D795,90002001,2
01-03-2024,VOLLD0506F,90002001,51
01-03-2024,VOLLC5F036,90002001,32
01-03-2024,VOLLA6AAB1,90002001,20
01-03-2024,VOLLF5D4E6,90002001,12
01-03-2024,VOLLEEC6A4,90002001,80
01-03-2024,VOLL56AE91,90002001,51
01-03-2024,VOLLDDFCD0,90002001,66
01-03-2024,VOLL4B8018,90002001,73
01-03-2024,WLFT9CBF85,90002001,39
01-03-2024,WLFTB0B8BE,90002001,26
01-03-2024,WLFTB7DF2B,90002001,47
01-03-2024,WLFT52B261,90002001,55
01-03-2024,YOGA19401E,90002001,50
01-03-2024,YOGACE3F89,90002001,23
01-03-2024,YOGA4680D3,90002001,55
01-03-2024,YOGA1B22A2,90002001,68
01-03-2024,YOGA6FA844,90002001,31
01-03-2024,YOGAA7E602,90002001,50
01-03-2024,ARCHDDE20D,90002003,13
01-03-2024,ARCH158F41,90002003,6
01-03-2024,ARCHAFF0E4,90002003,9
01-03-2024,ARCH6B94F7,90002003,10
01-03-2024,ARCH5D1FE7,90002003,16
01-03-2024,ARCH7B49A9,90002003,9
01-03-2024,ARCH497D34,90002003,6
01-03-2024,ARCHE71D79,90002003,7
01-03-2024,BADM88C384,90002003,9
01-03-2024,BADMA5EBA3,90002003,4
01-03-2024,BADM4BAB38,90002003,3
01-03-2024,BADMDC6AB1,90002003,3
01-03-2024,BADM50C510,90002003,4
01-03-2024,BADM2459FB,90002003,10
01-03-2024,BADM9DDCED,90002003,12
01-03-2024,BADMD11DA6,90002003,6
01-03-2024,BADMDA1B05,90002003,3
01-03-2024,BADM376040,90002003,12
01-03-2024,BADM03A202,90002003,3
01-03-2024,BADME151E6,90002003,6
01-03-2024,BADMDA5EC8,90002003,6
01-03-2024,BADM48A260,90002003,5
01-03-2024,BADM8FFE12,90002003,4
01-03-2024,BADM1B8332,90002003,2
01-03-2024,BADM7E90FB,90002003,8
01-03-2024,BASK7F5383,90002003,3
01-03-2024,BASKEE612D,90002003,5
01-03-2024,BASK4C69DF,90002003,8
01-03-2024,BASK9E4294,90002003,10
01-03-2024,BASKEE32E4,90002003,7
01-03-2024,BASKE57A19,90002003,9
01-03-2024,BASK728A58,90002003,7
01-03-2024,BASKED86BF,90002003,9
01-03-2024,BASK32528E,90002003,6
01-03-2024,CAMP24F868,90002003,10
01-03-2024,CAMPA3B110,90002003,2
01-03-2024,CAMPEE1159,90002003,2
01-03-2024,CAMP7A5E65,90002003,10
01-03-2024,CAMP69AF0F,90002003,4
01-03-2024,CAMP10C410,90002003,8
01-03-2024,CAMPECAADE,90002003,11
01-03-2024,CAMPF24336,90002003,11
01-03-2024,CAMPE624C8,90002003,2
01-03-2024,CAMP11E3FA,90002003,6
01-03-2024,CAMPCB6B05,90002003,8
01-03-2024,CAMPDFA679,90002003,9
01-03-2024,CAMP4005E6,90002003,8
01-03-2024,CRIC6888B0,90002003,1
01-03-2024,CRICE4E9A2,90002003,1
01-03-2024,CRIC670481,90002003,1
01-03-2024,CRICCCD675,90002003,1
01-03-2024,CRIC05FECB,90002003,2
01-03-2024,CRIC681856,90002003,1
01-03-2024,CRICBBFD56,90002003,2
01-03-2024,CRIC57FB52,90002003,1
01-03-2024,CRIC294CD6,90002003,3
01-03-2024,CRIC892BAA,90002003,3
01-03-2024,CRIC2AE4DF,90002003,1
01-03-2024,CRICC0D928,90002003,1
01-03-2024,CRIC1FC74E,90002003,16
01-03-2024,CRIC905F1B,90002003,17
01-03-2024,CRIC35B3C7,90002003,19
01-03-2024,CRIC462BA5,90002003,41
01-03-2024,CRICBDB8DA,90002003,60
01-03-2024,CRIC1BA87E,90002003,48
01-03-2024,CRIC7633A6,90002003,22
01-03-2024,CRIC8B52CE,90002003,47
01-03-2024,CRIC538334,90002003,22
01-03-2024,CRIC385D92,90002003,46
01-03-2024,CRICF950D4,90002003,15
01-03-2024,CRIC16E55F,90002003,28
01-03-2024,CRIC02DA3C,90002003,22
01-03-2024,CRIC98DB22,90002003,30
01-03-2024,CRICCE879E,90002003,44
01-03-2024,CRIC372046,90002003,47
01-03-2024,CRICF6D4C2,90002003,19
01-03-2024,CRIC7270D1,90002003,60
01-03-2024,CRIC64B186,90002003,31
01-03-2024,CRIC2841E6,90002003,39
01-03-2024,CRIC2101AF,90002003,27
01-03-2024,CRICDB62E7,90002003,56
01-03-2024,CRICA7A3B4,90002003,48
01-03-2024,CRICD69383,90002003,62
01-03-2024,FISH731A02,90002003,21
01-03-2024,FISH8CF49F,90002003,53
01-03-2024,FISH6AC780,90002003,25
01-03-2024,FISHC4F1E3,90002003,56
01-03-2024,FISH9C6E1A,90002003,8
01-03-2024,FISH9DCA51,90002003,44
01-03-2024,FISHA6E17F,90002003,12
01-03-2024,FOOTDA10C6,90002003,35
01-03-2024,FOOT8B25BD,90002003,48
01-03-2024,FOOTBCD3A9,90002003,17
01-03-2024,FOOTC865F3,90002003,26
01-03-2024,FOOT9DB3E4,90002003,28
01-03-2024,FOOTB533BF,90002003,53
01-03-2024,FOOT80D996,90002003,16
01-03-2024,FOOT0CD3DE,90002003,29
01-03-2024,FOOT528FB5,90002003,29
01-03-2024,FOOT86D9A9,90002003,50
01-03-2024,FOOT0E544D,90002003,24
01-03-2024,FOOTF63A17,90002003,48
01-03-2024,FOOT93E2C6,90002003,27
01-03-2024,FOOT2BAAAD,90002003,43
01-03-2024,FOOT9B3291,90002003,8
01-03-2024,FOOT7DA9E9,90002003,21
01-03-2024,FOOT6681B1,90002003,44
01-03-2024,FOOT2271DD,90002003,20
01-03-2024,FOOT614FC7,90002003,15
01-03-2024,FOOT41CE85,90002003,19
01-03-2024,FOOTC136F5,90002003,19
01-03-2024,FOOT63FDD7,90002003,1
01-03-2024,FOOTFCA276,90002003,1
01-03-2024,FOOTD3B001,90002003,1
01-03-2024,HIKD0476A,90002003,1
01-03-2024,HIKD8EC67,90002003,2
01-03-2024,HIK5BEC68,90002003,1
01-03-2024,HIK8D130E,90002003,2
01-03-2024,HIKC3460C,90002003,2
01-03-2024,HIKF7229D,90002003,1
01-03-2024,HIK070F0B,90002003,1
01-03-2024,HIKCAC6DD,90002003,2
01-03-2024,HIK77A350,90002003,1
01-03-2024,HIK36B5E7,90002003,2
01-03-2024,HIK3D8B94,90002003,2
01-03-2024,HIKBE06F0,90002003,1
01-03-2024,HIKD36FFD,90002003,1
01-03-2024,HIKFE5678,90002003,2
01-03-2024,HIKF1C8B8,90002003,2
01-03-2024,HIKC8C113,90002003,1
01-03-2024,HIK122A22,90002003,2
01-03-2024,HIKAD4D17,90002003,1
01-03-2024,HORSE2EEE60,90002003,1
01-03-2024,HORSE3B12B0,90002003,2
01-03-2024,HORSEAE5456,90002003,2
01-03-2024,HORSEB0E845,90002003,1
01-03-2024,HORSE63358C,90002003,2
01-03-2024,HORSEEB0E93,90002003,1
01-03-2024,HORSEE8A02C,90002003,1
01-03-2024,HORSE32EC33,90002003,2
01-03-2024,RUND03BFE,90002003,1
01-03-2024,RUN6DCFAC,90002003,1
01-03-2024,RUN1AB696,90002003,1
01-03-2024,RUN4820EF,90002003,2
01-03-2024,RUN339949,90002003,1
01-03-2024,RUN10A073,90002003,1
01-03-2024,RUNB90BB2,90002003,1
01-03-2024,RUN51B03C,90002003,1
01-03-2024,RUNEBBF53,90002003,2
01-03-2024,RUN907813,90002003,2
01-03-2024,SKAT751A86,90002003,1
01-03-2024,SKATCB097A,90002003,1
01-03-2024,SKAT407D01,90002003,1
01-03-2024,SKAT47003B,90002003,2
01-03-2024,SKAT8A94D3,90002003,1
01-03-2024,SKATDA2B42,90002003,1
01-03-2024,SQUA4C7DCE,90002003,2
01-03-2024,SQUA99D795,90002003,1
01-03-2024,VOLLD0506F,90002003,13
01-03-2024,VOLLC5F036,90002003,38
01-03-2024,VOLLA6AAB1,90002003,62
01-03-2024,VOLLF5D4E6,90002003,66
01-03-2024,VOLLEEC6A4,90002003,25
01-03-2024,VOLL56AE91,90002003,62
01-03-2024,VOLLDDFCD0,90002003,35
01-03-2024,VOLL4B8018,90002003,28
01-03-2024,WLFT9CBF85,90002003,42
01-03-2024,WLFTB0B8BE,90002003,83
01-03-2024,WLFTB7DF2B,90002003,31
01-03-2024,WLFT52B261,90002003,41
01-03-2024,YOGA19401E,90002003,49
01-03-2024,YOGACE3F89,90002003,48
01-03-2024,YOGA4680D3,90002003,39
01-03-2024,YOGA1B22A2,90002003,57
01-03-2024,YOGA6FA844,90002003,51
01-03-2024,YOGAA7E602,90002003,57
01-03-2024,ARCHDDE20D,90002004,6
01-03-2024,ARCH158F41,90002004,12
01-03-2024,ARCHAFF0E4,90002004,12
01-03-2024,ARCH6B94F7,90002004,11
01-03-2024,ARCH5D1FE7,90002004,17
01-03-2024,ARCH7B49A9,90002004,17
01-03-2024,ARCH497D34,90002004,10
01-03-2024,ARCHE71D79,90002004,9
01-03-2024,BADM88C384,90002004,9
01-03-2024,BADMA5EBA3,90002004,3
01-03-2024,BADM4BAB38,90002004,3
01-03-2024,BADMDC6AB1,90002004,12
01-03-2024,BADM50C510,90002004,6
01-03-2024,BADM2459FB,90002004,5
01-03-2024,BADM9DDCED,90002004,4
01-03-2024,BADMD11DA6,90002004,12
01-03-2024,BADMDA1B05,90002004,10
01-03-2024,BADM376040,90002004,1
01-03-2024,BADM03A202,90002004,7
01-03-2024,BADME151E6,90002004,7
01-03-2024,BADMDA5EC8,90002004,7
01-03-2024,BADM48A260,90002004,6
01-03-2024,BADM8FFE12,90002004,7
01-03-2024,BADM1B8332,90002004,11
01-03-2024,BADM7E90FB,90002004,7
01-03-2024,BASK7F5383,90002004,7
01-03-2024,BASKEE612D,90002004,6
01-03-2024,BASK4C69DF,90002004,6
01-03-2024,BASK9E4294,90002004,4
01-03-2024,BASKEE32E4,90002004,8
01-03-2024,BASKE57A19,90002004,4
01-03-2024,BASK728A58,90002004,8
01-03-2024,BASKED86BF,90002004,12
01-03-2024,BASK32528E,90002004,8
01-03-2024,CAMP24F868,90002004,5
01-03-2024,CAMPA3B110,90002004,3
01-03-2024,CAMPEE1159,90002004,9
01-03-2024,CAMP7A5E65,90002004,6
01-03-2024,CAMP69AF0F,90002004,12
01-03-2024,CAMP10C410,90002004,2
01-03-2024,CAMPECAADE,90002004,11
01-03-2024,CAMPF24336,90002004,2
01-03-2024,CAMPE624C8,90002004,8
01-03-2024,CAMP11E3FA,90002004,4
01-03-2024,CAMPCB6B05,90002004,12
01-03-2024,CAMPDFA679,90002004,2
01-03-2024,CAMP4005E6,90002004,5
01-03-2024,CRIC6888B0,90002004,3
01-03-2024,CRICE4E9A2,90002004,1
01-03-2024,CRIC670481,90002004,4
01-03-2024,CRICCCD675,90002004,1
01-03-2024,CRIC05FECB,90002004,2
01-03-2024,CRIC681856,90002004,1
01-03-2024,CRICBBFD56,90002004,1
01-03-2024,CRIC57FB52,90002004,1
01-03-2024,CRIC294CD6,90002004,3
01-03-2024,CRIC892BAA,90002004,3
01-03-2024,CRIC2AE4DF,90002004,2
01-03-2024,CRIC1FC74E,90002004,62
01-03-2024,CRIC905F1B,90002004,66
01-03-2024,CRIC35B3C7,90002004,50
01-03-2024,CRIC462BA5,90002004,46
01-03-2024,CRICBDB8DA,90002004,27
01-03-2024,CRIC1BA87E,90002004,42
01-03-2024,CRIC7633A6,90002004,31
01-03-2024,CRIC8B52CE,90002004,64
01-03-2024,CRIC538334,90002004,40
01-03-2024,CRIC385D92,90002004,39
01-03-2024,CRICF950D4,90002004,27
01-03-2024,CRIC16E55F,90002004,29
01-03-2024,CRIC02DA3C,90002004,24
01-03-2024,CRIC98DB22,90002004,14
01-03-2024,CRICCE879E,90002004,71
01-03-2024,CRIC372046,90002004,35
01-03-2024,CRICF6D4C2,90002004,14
01-03-2024,CRIC7270D1,90002004,20
01-03-2024,CRIC64B186,90002004,13
01-03-2024,CRIC2841E6,90002004,48
01-03-2024,CRIC2101AF,90002004,41
01-03-2024,CRICDB62E7,90002004,58
01-03-2024,CRICA7A3B4,90002004,67
01-03-2024,CRICD69383,90002004,11
01-03-2024,FISH731A02,90002004,51
01-03-2024,FISH8CF49F,90002004,49
01-03-2024,FISH6AC780,90002004,24
01-03-2024,FISHC4F1E3,90002004,38
01-03-2024,FISH9C6E1A,90002004,22
01-03-2024,FISH9DCA51,90002004,48
01-03-2024,FISHA6E17F,90002004,20
01-03-2024,FOOTDA10C6,90002004,25
01-03-2024,FOOT8B25BD,90002004,15
01-03-2024,FOOTBCD3A9,90002004,12
01-03-2024,FOOTC865F3,90002004,12
01-03-2024,FOOT9DB3E4,90002004,15
01-03-2024,FOOTB533BF,90002004,12
01-03-2024,FOOT80D996,90002004,27
01-03-2024,FOOT0CD3DE,90002004,23
01-03-2024,FOOT528FB5,90002004,28
01-03-2024,FOOT86D9A9,90002004,11
01-03-2024,FOOT0E544D,90002004,56
01-03-2024,FOOTF63A17,90002004,48
01-03-2024,FOOT93E2C6,90002004,36
01-03-2024,FOOT2BAAAD,90002004,23
01-03-2024,FOOT9B3291,90002004,35
01-03-2024,FOOT7DA9E9,90002004,36
01-03-2024,FOOT6681B1,90002004,26
01-03-2024,FOOT2271DD,90002004,13
01-03-2024,FOOT614FC7,90002004,36
01-03-2024,FOOT41CE85,90002004,24
01-03-2024,FOOTC136F5,90002004,22
01-03-2024,FOOTD3B001,90002004,1
01-03-2024,HIKD0476A,90002004,1
01-03-2024,HIKAED3D8,90002004,2
01-03-2024,HIKD8EC67,90002004,2
01-03-2024,HIK5BEC68,90002004,2
01-03-2024,HIK8D130E,90002004,1
01-03-2024,HIK551B1C,90002004,2
01-03-2024,HIKC3460C,90002004,1
01-03-2024,HIK070F0B,90002004,1
01-03-2024,HIKCAC6DD,90002004,1
01-03-2024,HIK77A350,90002004,1
01-03-2024,HIK1EDFAB,90002004,2
